latin	arabic_form	form_kind	source_url	date_read	fetch_sha256	domain	market	licence	cldr_key
Panamanian Balboa	بالبوا بنمي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PAB/displayName
Peruvian Sol	سول بيروفي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PEN/displayName
Papua New Guinean Kina	كينا بابوا غينيا الجديدة	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PGK/displayName
Philippine Peso	بيزو فلبيني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PHP/displayName
Pakistani Rupee	روبية باكستاني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PKR/displayName
Polish Zloty	زلوتي بولندي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PLN/displayName
Polish Zloty (1950–1995)	زلوتي بولندي - 1950-1995	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PLZ/displayName
Portuguese Escudo	اسكود برتغالي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PTE/displayName
Paraguayan Guarani	غواراني باراغواي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/PYG/displayName
Qatari Riyal	ريال قطري	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/QAR/displayName
Rhodesian Dollar	دولار روديسي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/RHD/displayName
Romanian Leu (1952–2006)	ليو روماني قديم	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ROL/displayName
Romanian Leu	ليو روماني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/RON/displayName
Serbian Dinar	دينار صربي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/RSD/displayName
Russian Ruble	روبل روسي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/RUB/displayName
Russian Ruble (1991–1998)	روبل روسي - 1991-1998	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/RUR/displayName
Rwandan Franc	فرنك رواندي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/RWF/displayName
Saudi Riyal	ريال سعودي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SAR/displayName
Solomon Islands Dollar	دولار جزر سليمان	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SBD/displayName
Seychellois Rupee	روبية سيشيلية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SCR/displayName
Sudanese Dinar (1992–2007)	دينار سوداني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SDD/displayName
Sudanese Pound	جنيه سوداني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SDG/displayName
Sudanese Pound (1957–1998)	جنيه سوداني قديم	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SDP/displayName
Swedish Krona	كرونة سويدية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SEK/displayName
Singapore Dollar	دولار سنغافوري	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SGD/displayName
St. Helena Pound	جنيه سانت هيلين	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SHP/displayName
Slovenian Tolar	تولار سلوفيني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SIT/displayName
Slovak Koruna	كرونة سلوفاكية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SKK/displayName
Sierra Leonean Leone	ليون سيراليوني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SLE/displayName
Sierra Leonean Leone (1964—2022)	ليون سيراليوني - 1964-2022	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SLL/displayName
Somali Shilling	شلن صومالي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SOS/displayName
Surinamese Dollar	دولار سورينامي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SRD/displayName
Surinamese Guilder	جلدر سورينامي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SRG/displayName
South Sudanese Pound	جنيه جنوب السودان	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SSP/displayName
São Tomé & Príncipe Dobra (1977–2017)	دوبرا ساو تومي وبرينسيبي - 1977-2017	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/STD/displayName
São Tomé & Príncipe Dobra	دوبرا ساو تومي وبرينسيبي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/STN/displayName
Soviet Rouble	روبل سوفيتي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SUR/displayName
Salvadoran Colón	كولون سلفادوري	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SVC/displayName
Syrian Pound	ليرة سورية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SYP/displayName
Swazi Lilangeni	ليلانجيني سوازيلندي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/SZL/displayName
Thai Baht	باخت تايلاندي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/THB/displayName
Tajikistani Ruble	روبل طاجيكستاني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TJR/displayName
Tajikistani Somoni	سوموني طاجيكستاني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TJS/displayName
Turkmenistani Manat (1993–2009)	مانات تركمنستاني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TMM/displayName
Turkmenistani Manat	مانات تركمانستان	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TMT/displayName
Tunisian Dinar	دينار تونسي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TND/displayName
Tongan Paʻanga	بانغا تونغا	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TOP/displayName
Timorese Escudo	اسكود تيموري	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TPE/displayName
Turkish Lira (1922–2005)	ليرة تركي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TRL/displayName
Turkish Lira	ليرة تركية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TRY/displayName
Trinidad & Tobago Dollar	دولار ترينداد وتوباغو	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TTD/displayName
New Taiwan Dollar	دولار تايواني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TWD/displayName
Tanzanian Shilling	شلن تنزاني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/TZS/displayName
Ukrainian Hryvnia	هريفنيا أوكراني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/UAH/displayName
Ugandan Shilling (1966–1987)	شلن أوغندي - 1966-1987	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/UGS/displayName
Ugandan Shilling	شلن أوغندي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/UGX/displayName
US Dollar	دولار أمريكي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/USD/displayName
US Dollar (Next day)	دولار أمريكي (اليوم التالي)‏	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/USN/displayName
US Dollar (Same day)	دولار أمريكي (نفس اليوم)‏	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/USS/displayName
Uruguayan Peso (1975–1993)	بيزو أوروجواي - 1975-1993	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/UYP/displayName
Uruguayan Peso	بيزو اوروغواي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/UYU/displayName
Uzbekistani Som	سوم أوزبكستاني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/UZS/displayName
Venezuelan Bolívar (1871–2008)	بوليفار فنزويلي - 1871-2008	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/VEB/displayName
Venezuelan Bolívar (2008–2018)	بوليفار فنزويلي - 2008–2018	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/VEF/displayName
Venezuelan Bolívar	بوليفار فنزويلي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/VES/displayName
Vietnamese Dong	دونج فيتنامي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/VND/displayName
Vanuatu Vatu	فاتو فانواتو	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/VUV/displayName
Samoan Tala	تالا ساموا	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/WST/displayName
Central African CFA Franc	فرنك وسط أفريقي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XAF/displayName
Silver	فضة	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XAG/displayName
Gold	ذهب	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XAU/displayName
European Composite Unit	الوحدة الأوروبية المركبة	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XBA/displayName
European Monetary Unit	الوحدة المالية الأوروبية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XBB/displayName
European Unit of Account (XBC)	الوحدة الحسابية الأوروبية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XBC/displayName
European Unit of Account (XBD)	(XBD)وحدة الحساب الأوروبية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XBD/displayName
East Caribbean Dollar	دولار شرق الكاريبي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XCD/displayName
Caribbean guilder	غيلدر كاريبي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XCG/displayName
Special Drawing Rights	حقوق السحب الخاصة	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XDR/displayName
European Currency Unit	وحدة النقد الأوروبية	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XEU/displayName
French Gold Franc	فرنك فرنسي ذهبي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XFO/displayName
French UIC-Franc	(UIC)فرنك فرنسي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XFU/displayName
